3344	2	(4*4)-(3+3)	(3*3)+(4/4)											
3345	5	((3+3)-4)*5	(3+(3*4))-5	((3*3)+5)-4	(3/3)+(4+5)	(3*(5-3))+4								
3346	4	(3+(4+6))-3	(3-(3/6))*4	(3-(4/3))*6	(3*4)-(6/3)									
3347	2	(3+7)*(4-3)	(4+7)-(3/3)											
3348	1	(3+(3+8))-4												
3349	1	3+(4+(9/3))												
3355	3	(3+(5+5))-3	(3*3)+(5/5)	3*(5-(5/3))										
3356	4	((3*3)+6)-5	(5+6)-(3/3)	(3*6)-(3+5)	3+(5+(6/3))									
3357	1	((3*3)-7)*5												
3358	4	(3+(3*5))-8	5*(8-(3+3))	(3*(8-3))-5	(5-3)*(8-3)									
3359	2	(3+(3+9))-5	(5*(9-3))/3											
3366	1	(3*3)+(6/6)												
3367	2	((3*3)+7)-6	((3+6)/3)+7											
3368	3	3*(6-(8/3))	(6*(8-3))/3	((3*8)+6)/3										
3369	6	((3+3)/6)+9	(3/(6-3))+9	(3+9)-(6/3)	((6-3)/3)+9	((3+9)/3)+6	(6/(3+3))+9							
3377	1	(3*3)+(7/7)												
3378	2	(3*7)-(3+8)	((3*3)+8)-7											
3379	2	(7+9)-(3+3)	((3*7)+9)/3											
3388	2	(8+8)-(3+3)	(3*3)+(8/8)											
3389	3	((3*3)+9)-8	(3*(9-3))-8	8+((9-3)/3)										
3399	3	(3*3)+(9/9)	((3*3)/9)+9	9+(9/(3*3))										
3445	2	(4+(4+5))-3	(3-(4/4))*5											
3446	7	3+((4/4)+6)	(4+6)*(4-3)	((3*4)+4)-6	3*(4-(4/6))	(3*(6-4))+4	(3*6)-(4+4)	4+(4+(6/3))						
3447	1	(3+(4+7))-4												
3448	4	(3+8)-(4/4)	(3-(4/8))*4	(3*4)-(8/4)	((3*8)/4)+4									
3449	1	(3+(4*4))-9												
3455	4	((3+4)-5)*5	(4-3)*(5+5)	((3+5)*5)/4	(4*5)/(5-3)									
3456	3	(3+(5+6))-4	(3*(4*5))/6	(4-(6/3))*5										
3457	6	(3+7)*(5-4)	(4*5)-(3+7)	((3*4)+5)-7	((5-3)*7)-4	(3*(7-5))+4	((4+5)/3)+7							
3458	4	(3+(4+8))-5	((3+5)/4)+8	3+(5+(8/4))	(4/(5-3))+8									
3459	4	5*(9-(3+4))	(3*(9-4))-5	(5-3)*(9-4)	((3*5)+4)-9									
3466	1	((4*6)+6)/3												
3467	4	(4*7)-(3*6)	(4*(7-3))-6	((6*7)/3)-4	(4-(7/3))*6									
3468	6	((3*4)+6)-8	((3*4)/6)+8	(3*(8-6))+4	(6-4)*(8-3)	(4+8)-(6/3)	((4+8)/3)+6							
3469	4	(3+(4+9))-6	3*(4-(6/9))	(6*(9-4))/3	((4*9)-6)/3									
3477	1	(3*7)-(4+7)												
3478	1	(3-(7/4))*8												
3479	9	((3+4)/7)+9	((3*4)+7)-9	(3/(7-4))+9	((7-3)/4)+9	(3*(9-7))+4	((3+9)/4)+7	(4/(7-3))+9	((7-4)/3)+9	(7/(3+4))+9				
3488	1	(8*(8-3))/4												
3489	2	(8+9)-(3+4)	(3+9)-(8/4)											
3499	2	(4+9)-(9/3)	4+((9+9)/3)											
3555	3	(3-(5/5))*5	(5*5)-(3*5)	(5+(5*5))/3										
3556	3	3+((5/5)+6)	((3+5)-6)*5	(5*(6-3))-5										
3557	2	(3+(5+7))-5	((5*7)-5)/3											
3558	1	(3+8)-(5/5)												
3559	2	((5*9)/3)-5	5*(5-(9/3))											
3566	3	(3+(6+6))-5	(3-(6/6))*5	(5*6)/(6-3)										
3567	6	(3+7)*(6-5)	((3+6)-7)*5	(3*7)-(5+6)	(5+7)-(6/3)	((5+7)/3)+6	(6/(5-3))+7							
3568	3	(3+(5+8))-6	((5-3)*8)-6	6+(8/(5-3))										
3569	3	(3*(5*6))/9	((3+9)*5)/6	5+((6+9)/3)										
3577	1	(3-(7/7))*5												
3578	5	((3+7)/5)+8	((3+7)-8)*5	(7-5)*(8-3)	(5*8)/(7-3)	5+((7+8)/3)								
3579	1	(3+(5+9))-7												
3588	1	(3-(8/8))*5												
3589	10	((3+5)/8)+9	(3/(8-5))+9	((5-3)*9)-8	((8-3)/5)+9	(3*8)-(5+9)	((3+8)-9)*5	(5/(8-3))+9	((8-5)/3)+9	(5+8)-(9/3)	(8/(3+5))+9			
3599	2	(9+9)-(3+5)	(3-(9/9))*5											
3666	4	3+(6+(6/6))	(6+6)-(6/3)	6+((6+6)/3)	((6*6)-6)/3									
3667	1	(3+(6+7))-6												
3668	6	(6*(6-3))-8	(3+8)-(6/6)	((3*8)/6)+6	(3-(8/6))*6	(6/(6-3))+8	((6*8)/3)-6							
3677	2	3+(6+(7/7))	(3+7)*(7-6)											
3678	1	(3+(6+8))-7												
3679	3	((7*9)-3)/6	(6+7)-(9/3)	7+(9/(6-3))										
3688	3	3+(6+(8/8))	(8-3)*(8-6)	(3*8)-(6+8)										
3689	4	(3+(6+9))-8	((3*6)/9)+8	((3+9)/6)+8	((6*9)/3)-8									
3699	7	3+(6+(9/9))	((3+6)/9)+9	(3/(9-6))+9	9+((9-3)/6)	(6/(9-3))+9	9+((9-6)/3)	9+(9/(3+6))						
3777	1	(3+(7+7))-7												
3778	3	(3+7)*(8-7)	(3+8)-(7/7)	(3*8)-(7+7)										
3788	2	(3+(7+8))-8	8+(8/(7-3))											
3789	2	(3+7)*(9-8)	(8-3)*(9-7)											
3799	1	(3+(7+9))-9												
3888	1	(3+8)-(8/8)												
3889	1	(3+(8+8))-9												
3899	2	(3+8)-(9/9)	(3*9)-(8+9)											
4445	2	4+((4/4)+5)	((4+4)*5)/4											
4446	2	(4+(4+6))-4	4*(4-(6/4))											
4447	1	(4+7)-(4/4)												
4448	2	((4+4)/4)+8	4+(4+(8/4))											
4449	1	(4+(4*9))/4												
4455	1	(4+(5+5))-4												
4456	5	(4+6)*(5-4)	(4*5)-(4+6)	(5+6)-(4/4)	((4+4)-6)*5	(4*5)/(6-4)								
4457	1	(4+(4+7))-5												
4458	2	(4*(4*5))/8	(4-(8/4))*5											
4466	1	(4+(6*6))/4												
4467	1	((6-4)*7)-4												
4468	3	(4+(4+8))-6	(4/(6-4))+8	(4*(8-4))-6										
4469	3	4+((4*9)/6)	4*(4-(9/6))	(6-4)*(9-4)										
4478	2	((7*8)/4)-4	((4+8)/4)+7											
4479	1	(4+(4+9))-7												
4488	3	((4*4)/8)+8	(4+8)-(8/4)	((4*8)+8)/4										
4489	5	((4+4)/8)+9	(4/(8-4))+9	((8-4)/4)+9	(8*(9-4))/4	(8/(4+4))+9								
4499	1	(9+9)-(4+4)												
4555	3	4+(5+(5/5))	(5+5)*(5-4)	(4*5)-(5+5)										
4556	2	(4+(5+6))-5	(5*6)-(4*5)											
4557	5	(4+7)-(5/5)	(4*5)/(7-5)	((4+5)-7)*5	(5*(7-4))-5	(5+(5*7))/4								
4559	1	((5*9)-5)/4												
4566	2	4+(5+(6/6))	(4+6)*(6-5)											
4567	2	(4+(5+7))-6	(5*6)/(7-4)											
4568	4	(4*5)/(8-6)	((4+6)/5)+8	((4+6)-8)*5	((4+8)*5)/6									
4569	3	(4*(9-5))-6	(4*6)-(5+9)	((6*9)-4)/5										
4577	3	4+(5+(7/7))	(7*(7-5))-4	((5+7)/4)+7										
4578	3	(4+(5+8))-7	(4/(7-5))+8	(5+7)-(8/4)										
4579	3	(4*5)/(9-7)	((4+7)-9)*5	(7-5)*(9-4)										
4588	2	4+(5+(8/8))	(5*8)/(8-4)											
4589	1	(4+(5+9))-8												
4599	7	4+(5+(9/9))	((4+5)/9)+9	(4/(9-5))+9	9+((9-4)/5)	(5/(9-4))+9	9+((9-5)/4)	9+(9/(4+5))						
4666	1	(4+(6+6))-6												
4667	4	(4+6)*(7-6)	(4+7)-(6/6)	(6/(6-4))+7	((6+6)/4)+7									
4668	4	(4*6)-(6+8)	((6-4)*8)-6	(6+6)-(8/4)	6+(8/(6-4))									
4669	1	(4*(6+9))/6												
4677	2	(4+(6+7))-7	(4*6)-(7+7)											
4678	8	(4+6)*(8-7)	(4*(7+8))/6	(7*(8-6))-4	((4*6)/8)+7	(6*(7-4))-8	(4+(7*8))/6	(6*7)-(4*8)	(6/(7-4))+8					
4679	1	6+((7+9)/4)												
4688	7	(4+(6+8))-8	(4/(8-6))+8	((4+8)/6)+8	((8*8)-4)/6	((8*8)/4)-6	6+((8+8)/4)	((6*8)-8)/4						
4689	3	(4+6)*(9-8)	((6-4)*9)-8	(8-6)*(9-4)										
4699	1	(4+(6+9))-9												
4777	1	(4+7)-(7/7)												
4778	1	(4+(7+7))-8												
4779	3	(7*(9-7))-4	((7*7)-9)/4	7+(9/(7-4))										
4788	1	(4+7)-(8/8)												
4789	2	(4+(7+8))-9	(4/(9-7))+8											
4799	3	(4+7)-(9/9)	(4*7)-(9+9)	(9-4)*(9-7)										
4888	1	8+(8/(8-4))												
4889	1	((8*9)/4)-8												
5555	1	(5+(5+5))-5												
5556	2	(5+5)*(6-5)	(5+6)-(5/5)											
5557	1	(5*7)-(5*5)												
5558	3	(5*(8-5))-5	((5+5)/5)+8	5*((5+5)-8)										
5559	1	(5+(5*9))/5												
5566	1	(5+(5+6))-6												
5567	2	(5+5)*(7-6)	(5*(5+7))/6											
5568	2	(5*6)/(8-5)	(5*8)-(5*6)											
5569	3	(5*(9-6))-5	5*((5+6)-9)	(5*5)-(6+9)										
5577	1	(5+(5+7))-7												
5578	2	(5+5)*(8-7)	(5*5)-(7+8)											
5579	2	(5*(5+9))/7	(5*9)-(5*7)											
5588	1	(5+(5+8))-8												
5589	2	(5+5)*(9-8)	(5*8)/(9-5)											
5599	1	(5+(5+9))-9												
5666	2	(5+6)-(6/6)	(5*(6+6))/6											
5667	1	(5+(6+6))-7												
5669	1	(5*6)/(9-6)												
5677	2	(5+6)-(7/7)	(6/(7-5))+7											
5678	7	(5+(6+7))-8	(5*(6+8))/7	((5+7)/6)+8	((7-5)*8)-6	((7*8)-6)/5	((6*7)+8)/5	6+(8/(7-5))						
5679	1	((6+9)/5)+7												
5688	3	(5+6)-(8/8)	(6*(8-5))-8	(6/(8-5))+8										
5689	1	(5+(6+8))-9												
5699	1	(5+6)-(9/9)												
5777	1	(5*(7+7))/7												
5778	1	7+((7+8)/5)												
5779	1	(5+(7+7))-9												
5789	4	((7-5)*9)-8	(5*(7+9))/8	((5+9)/7)+8	7+(9/(8-5))									
5888	1	(5*(8+8))/8												
5889	1	8+(8/(9-5))												
5999	1	(5*(9+9))/9												
6668	2	(6+(6+6))-8	((6+6)/6)+8											
6669	2	6+((6*6)/9)	(6+(6*9))/6											
6678	1	(6/(8-6))+7												
6679	1	(6+(6+7))-9												
6688	2	(8*(8-6))-6	6+(8/(8-6))											
6689	2	(6*(9-6))-8	(6/(9-6))+8											
6699	1	(6*(6+9))/9												
6779	1	(6/(9-7))+7												
6788	2	((6+8)/7)+8	(6+(8*8))/7											
6789	3	(6*(7+8))/9	(8*(9-7))-6	6+(8/(9-7))										
6799	2	7+(9/(9-6))	7+((9+9)/6)											
6889	2	((8-6)*9)-8	(8*8)-(6*9)											
7778	1	((7+7)/7)+8												
7779	1	(7+(7*9))/7												
7889	1	((7+9)/8)+8												
7899	1	(9*(9-7))-8												
8888	1	8+((8+8)/8)												
8889	1	(8+(8*9))/8												
8999	1	8+((9+9)/9)												
9999	1	(9+(9*9))/9												
